record_id_wav,record_id_text
speakerIp16_A1_001001001010-promptIp16_A1_en_6_57_100,speakerIp16_A1_001001001010-promptIp16_A1_en_6_57_100
speakerIp16_A1_001001001010-promptIp16_A1_en_6_57_102,speakerIp16_A1_001001001010-promptIp16_A1_en_6_57_102
speakerIp16_A1_001001001010-promptIp16_A1_en_6_57_103,speakerIp16_A1_001001001010-promptIp16_A1_en_6_57_103
speakerIp16_A1_001001001010-promptIp16_A1_en_6_57_104,speakerIp16_A1_001001001010-promptIp16_A1_en_6_57_104
speakerIp16_A1_001001001011-promptIp16_A1_en_5_52_103,speakerIp16_A1_001001001011-promptIp16_A1_en_5_52_103
speakerIp16_A1_001001001011-promptIp16_A1_en_5_52_104,speakerIp16_A1_001001001011-promptIp16_A1_en_5_52_104
speakerIp16_A1_001001001011-promptIp16_A1_en_6_59_102,speakerIp16_A1_001001001011-promptIp16_A1_en_6_59_102
speakerIp16_A1_001001001011-promptIp16_A1_en_6_59_104,speakerIp16_A1_001001001011-promptIp16_A1_en_6_59_104
speakerIp16_A1_001001001012-promptIp16_A1_en_6_56_100,speakerIp16_A1_001001001012-promptIp16_A1_en_6_56_100
speakerIp16_A1_001001001012-promptIp16_A1_en_6_56_102,speakerIp16_A1_001001001012-promptIp16_A1_en_6_56_102
speakerIp16_A1_001001001012-promptIp16_A1_en_6_56_104,speakerIp16_A1_001001001012-promptIp16_A1_en_6_56_104
speakerIp16_A1_001001001013-promptIp16_A1_en_6_56_101,speakerIp16_A1_001001001013-promptIp16_A1_en_6_56_101
speakerIp16_A1_001001001013-promptIp16_A1_en_6_56_102,speakerIp16_A1_001001001013-promptIp16_A1_en_6_56_102
speakerIp16_A1_001001001013-promptIp16_A1_en_6_56_103,speakerIp16_A1_001001001013-promptIp16_A1_en_6_56_103
speakerIp16_A1_001001001013-promptIp16_A1_en_6_56_104,speakerIp16_A1_001001001013-promptIp16_A1_en_6_56_104
speakerIp16_A1_001001001014-promptIp16_A1_en_5_54_101,speakerIp16_A1_001001001014-promptIp16_A1_en_5_54_101
speakerIp16_A1_001001001014-promptIp16_A1_en_5_54_102,speakerIp16_A1_001001001014-promptIp16_A1_en_5_54_102
speakerIp16_A1_001001001014-promptIp16_A1_en_5_54_103,speakerIp16_A1_001001001014-promptIp16_A1_en_5_54_103
speakerIp16_A1_001001001014-promptIp16_A1_en_5_54_104,speakerIp16_A1_001001001014-promptIp16_A1_en_5_54_104
speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_100,speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_100
speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_101,speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_101
speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_102,speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_102
speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_103,speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_103
speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_104,speakerIp16_A1_001001001014-promptIp16_A1_en_6_56_104
speakerIp16_A1_001001001015-promptIp16_A1_en_5_52_103,speakerIp16_A1_001001001015-promptIp16_A1_en_5_52_103
speakerIp16_A1_001001001017-promptIp16_A1_en_6_58_100,speakerIp16_A1_001001001017-promptIp16_A1_en_6_58_100
speakerIp16_A1_001001001017-promptIp16_A1_en_6_58_101,speakerIp16_A1_001001001017-promptIp16_A1_en_6_58_101
speakerIp16_A1_001001001017-promptIp16_A1_en_6_58_102,speakerIp16_A1_001001001017-promptIp16_A1_en_6_58_102
speakerIp16_A1_001001001017-promptIp16_A1_en_6_58_104,speakerIp16_A1_001001001017-promptIp16_A1_en_6_58_104
speakerIp16_A1_001001001020-promptIp16_A1_en_5_53_102,speakerIp16_A1_001001001020-promptIp16_A1_en_5_53_102
speakerIp16_A1_001001001020-promptIp16_A1_en_5_53_104,speakerIp16_A1_001001001020-promptIp16_A1_en_5_53_104
speakerIp16_A1_001001001020-promptIp16_A1_en_6_59_101,speakerIp16_A1_001001001020-promptIp16_A1_en_6_59_101
speakerIp16_A1_001001001020-promptIp16_A1_en_6_59_104,speakerIp16_A1_001001001020-promptIp16_A1_en_6_59_104
speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_100,speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_100
speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_101,speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_101
speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_102,speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_102
speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_103,speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_103
speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_104,speakerIp16_A1_001001001021-promptIp16_A1_en_5_52_104
speakerIp16_A1_001001001021-promptIp16_A1_en_6_58_100,speakerIp16_A1_001001001021-promptIp16_A1_en_6_58_100
speakerIp16_A1_001001001021-promptIp16_A1_en_6_58_101,speakerIp16_A1_001001001021-promptIp16_A1_en_6_58_101
speakerIp16_A1_001001001021-promptIp16_A1_en_6_58_102,speakerIp16_A1_001001001021-promptIp16_A1_en_6_58_102
speakerIp16_A1_001001001021-promptIp16_A1_en_6_58_103,speakerIp16_A1_001001001021-promptIp16_A1_en_6_58_103
speakerIp16_A1_001001002002-promptIp16_A1_en_5_53_101,speakerIp16_A1_001001002002-promptIp16_A1_en_5_53_101
speakerIp16_A1_001001002002-promptIp16_A1_en_5_53_102,speakerIp16_A1_001001002002-promptIp16_A1_en_5_53_102
speakerIp16_A1_001001002002-promptIp16_A1_en_5_53_103,speakerIp16_A1_001001002002-promptIp16_A1_en_5_53_103
speakerIp16_A1_001001002002-promptIp16_A1_en_6_59_101,speakerIp16_A1_001001002002-promptIp16_A1_en_6_59_101
speakerIp16_A1_001001002004-promptIp16_A1_en_6_56_100,speakerIp16_A1_001001002004-promptIp16_A1_en_6_56_100
speakerIp16_A1_001001002004-promptIp16_A1_en_6_56_101,speakerIp16_A1_001001002004-promptIp16_A1_en_6_56_101
speakerIp16_A1_001001002005-promptIp16_A1_en_5_54_102,speakerIp16_A1_001001002005-promptIp16_A1_en_5_54_102
speakerIp16_A1_001001002005-promptIp16_A1_en_5_54_103,speakerIp16_A1_001001002005-promptIp16_A1_en_5_54_103
speakerIp16_A1_001001002005-promptIp16_A1_en_5_54_104,speakerIp16_A1_001001002005-promptIp16_A1_en_5_54_104
speakerIp16_A1_001001002005-promptIp16_A1_en_6_56_100,speakerIp16_A1_001001002005-promptIp16_A1_en_6_56_100
speakerIp16_A1_001001002005-promptIp16_A1_en_6_56_101,speakerIp16_A1_001001002005-promptIp16_A1_en_6_56_101
speakerIp16_A1_001001002005-promptIp16_A1_en_6_56_104,speakerIp16_A1_001001002005-promptIp16_A1_en_6_56_104
speakerIp16_A1_001001002006-promptIp16_A1_en_6_59_103,speakerIp16_A1_001001002006-promptIp16_A1_en_6_59_103
speakerIp16_A1_001001002006-promptIp16_A1_en_6_59_104,speakerIp16_A1_001001002006-promptIp16_A1_en_6_59_104
speakerIp16_A1_001001002007-promptIp16_A1_en_5_51_102,speakerIp16_A1_001001002007-promptIp16_A1_en_5_51_102
speakerIp16_A1_001001002007-promptIp16_A1_en_5_51_103,speakerIp16_A1_001001002007-promptIp16_A1_en_5_51_103
speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_100,speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_100
speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_101,speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_101
speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_102,speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_102
speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_103,speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_103
speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_104,speakerIp16_A1_001001002007-promptIp16_A1_en_6_56_104
speakerIp16_A1_001001002008-promptIp16_A1_en_5_53_102,speakerIp16_A1_001001002008-promptIp16_A1_en_5_53_102
speakerIp16_A1_001001002008-promptIp16_A1_en_5_53_103,speakerIp16_A1_001001002008-promptIp16_A1_en_5_53_103
speakerIp16_A1_001001002009-promptIp16_A1_en_5_53_100,speakerIp16_A1_001001002009-promptIp16_A1_en_5_53_100
speakerIp16_A1_001001002009-promptIp16_A1_en_5_53_102,speakerIp16_A1_001001002009-promptIp16_A1_en_5_53_102
speakerIp16_A1_001001002009-promptIp16_A1_en_5_53_103,speakerIp16_A1_001001002009-promptIp16_A1_en_5_53_103
speakerIp16_A1_001001002009-promptIp16_A1_en_5_53_104,speakerIp16_A1_001001002009-promptIp16_A1_en_5_53_104
speakerIp16_A1_001001002010-promptIp16_A1_en_5_52_101,speakerIp16_A1_001001002010-promptIp16_A1_en_5_52_101
speakerIp16_A1_001001002010-promptIp16_A1_en_5_52_104,speakerIp16_A1_001001002010-promptIp16_A1_en_5_52_104
speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_100,speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_100
speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_101,speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_101
speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_102,speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_102
speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_103,speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_103
speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_104,speakerIp16_A1_001001002010-promptIp16_A1_en_6_58_104
speakerIp16_A1_001001002011-promptIp16_A1_en_5_53_101,speakerIp16_A1_001001002011-promptIp16_A1_en_5_53_101
speakerIp16_A1_001001002011-promptIp16_A1_en_5_53_104,speakerIp16_A1_001001002011-promptIp16_A1_en_5_53_104
speakerIp16_A1_001001002012-promptIp16_A1_en_5_54_100,speakerIp16_A1_001001002012-promptIp16_A1_en_5_54_100
speakerIp16_A1_001001002012-promptIp16_A1_en_5_54_101,speakerIp16_A1_001001002012-promptIp16_A1_en_5_54_101
speakerIp16_A1_001001002012-promptIp16_A1_en_5_54_102,speakerIp16_A1_001001002012-promptIp16_A1_en_5_54_102
speakerIp16_A1_001001002012-promptIp16_A1_en_5_54_103,speakerIp16_A1_001001002012-promptIp16_A1_en_5_54_103
speakerIp16_A1_001001002012-promptIp16_A1_en_6_56_101,speakerIp16_A1_001001002012-promptIp16_A1_en_6_56_101
speakerIp16_A1_001001002012-promptIp16_A1_en_6_56_102,speakerIp16_A1_001001002012-promptIp16_A1_en_6_56_102
speakerIp16_A1_001001002012-promptIp16_A1_en_6_56_103,speakerIp16_A1_001001002012-promptIp16_A1_en_6_56_103
speakerIp16_A1_001001002013-promptIp16_A1_en_5_52_104,speakerIp16_A1_001001002013-promptIp16_A1_en_5_52_104
speakerIp16_A1_001001002013-promptIp16_A1_en_6_59_102,speakerIp16_A1_001001002013-promptIp16_A1_en_6_59_102
speakerIp16_A1_001001002014-promptIp16_A1_en_6_57_100,speakerIp16_A1_001001002014-promptIp16_A1_en_6_57_100
speakerIp16_A1_001001002014-promptIp16_A1_en_6_57_102,speakerIp16_A1_001001002014-promptIp16_A1_en_6_57_102
speakerIp16_A1_001001002015-promptIp16_A1_en_5_52_102,speakerIp16_A1_001001002015-promptIp16_A1_en_5_52_102
speakerIp16_A1_001001002015-promptIp16_A1_en_5_52_104,speakerIp16_A1_001001002015-promptIp16_A1_en_5_52_104
speakerIp16_A1_001001002015-promptIp16_A1_en_6_58_100,speakerIp16_A1_001001002015-promptIp16_A1_en_6_58_100
speakerIp16_A1_001001002015-promptIp16_A1_en_6_58_101,speakerIp16_A1_001001002015-promptIp16_A1_en_6_58_101
speakerIp16_A1_001001002015-promptIp16_A1_en_6_58_102,speakerIp16_A1_001001002015-promptIp16_A1_en_6_58_102
speakerIp16_A1_001001002015-promptIp16_A1_en_6_58_103,speakerIp16_A1_001001002015-promptIp16_A1_en_6_58_103
speakerIp16_A1_001001002016-promptIp16_A1_en_5_54_100,speakerIp16_A1_001001002016-promptIp16_A1_en_5_54_100
speakerIp16_A1_001001002016-promptIp16_A1_en_5_54_102,speakerIp16_A1_001001002016-promptIp16_A1_en_5_54_102
speakerIp16_A1_001001002016-promptIp16_A1_en_5_54_103,speakerIp16_A1_001001002016-promptIp16_A1_en_5_54_103
speakerIp16_A1_001001002016-promptIp16_A1_en_5_54_104,speakerIp16_A1_001001002016-promptIp16_A1_en_5_54_104
speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_100,speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_100
speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_101,speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_101
speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_102,speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_102
speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_103,speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_103
speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_104,speakerIp16_A1_001001002016-promptIp16_A1_en_6_57_104
speakerIp16_A1_001001002017-promptIp16_A1_en_5_51_102,speakerIp16_A1_001001002017-promptIp16_A1_en_5_51_102
speakerIp16_A1_001001002017-promptIp16_A1_en_5_51_103,speakerIp16_A1_001001002017-promptIp16_A1_en_5_51_103
speakerIp16_A1_001001002017-promptIp16_A1_en_6_56_103,speakerIp16_A1_001001002017-promptIp16_A1_en_6_56_103
speakerIp16_A1_001001002018-promptIp16_A1_en_5_54_100,speakerIp16_A1_001001002018-promptIp16_A1_en_5_54_100
speakerIp16_A1_001001002018-promptIp16_A1_en_5_54_101,speakerIp16_A1_001001002018-promptIp16_A1_en_5_54_101
speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_100,speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_100
speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_101,speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_101
speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_102,speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_102
speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_103,speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_103
speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_104,speakerIp16_A1_001001002018-promptIp16_A1_en_6_59_104
speakerIp16_A1_001001002020-promptIp16_A1_en_6_57_103,speakerIp16_A1_001001002020-promptIp16_A1_en_6_57_103
speakerIp16_A1_001001002021-promptIp16_A1_en_5_51_102,speakerIp16_A1_001001002021-promptIp16_A1_en_5_51_102
speakerIp16_A1_001001002021-promptIp16_A1_en_5_51_103,speakerIp16_A1_001001002021-promptIp16_A1_en_5_51_103
speakerIp16_A1_001001002021-promptIp16_A1_en_6_57_100,speakerIp16_A1_001001002021-promptIp16_A1_en_6_57_100
speakerIp16_A1_001001002021-promptIp16_A1_en_6_57_101,speakerIp16_A1_001001002021-promptIp16_A1_en_6_57_101
speakerIp16_A1_001001002022-promptIp16_A1_en_5_52_102,speakerIp16_A1_001001002022-promptIp16_A1_en_5_52_102
speakerIp16_A1_001001002022-promptIp16_A1_en_5_52_104,speakerIp16_A1_001001002022-promptIp16_A1_en_5_52_104
speakerIp16_A1_001001002022-promptIp16_A1_en_6_59_100,speakerIp16_A1_001001002022-promptIp16_A1_en_6_59_100
speakerIp16_A1_001001002022-promptIp16_A1_en_6_59_102,speakerIp16_A1_001001002022-promptIp16_A1_en_6_59_102
speakerIp16_A1_001001002022-promptIp16_A1_en_6_59_104,speakerIp16_A1_001001002022-promptIp16_A1_en_6_59_104
speakerIp16_A1_001001003001-promptIp16_A1_en_5_54_104,speakerIp16_A1_001001003001-promptIp16_A1_en_5_54_104
speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_100,speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_100
speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_101,speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_101
speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_102,speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_102
speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_103,speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_103
speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_104,speakerIp16_A1_001001003001-promptIp16_A1_en_6_57_104
speakerIp16_A1_001001003002-promptIp16_A1_en_5_54_100,speakerIp16_A1_001001003002-promptIp16_A1_en_5_54_100
speakerIp16_A1_001001003002-promptIp16_A1_en_5_54_102,speakerIp16_A1_001001003002-promptIp16_A1_en_5_54_102
speakerIp16_A1_001001003002-promptIp16_A1_en_5_54_103,speakerIp16_A1_001001003002-promptIp16_A1_en_5_54_103
speakerIp16_A1_001001003002-promptIp16_A1_en_5_54_104,speakerIp16_A1_001001003002-promptIp16_A1_en_5_54_104
speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_100,speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_100
speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_101,speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_101
speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_102,speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_102
speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_103,speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_103
speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_104,speakerIp16_A1_001001003002-promptIp16_A1_en_6_59_104
speakerIp16_A1_001001003003-promptIp16_A1_en_6_57_102,speakerIp16_A1_001001003003-promptIp16_A1_en_6_57_102
speakerIp16_A1_001001003004-promptIp16_A1_en_5_54_101,speakerIp16_A1_001001003004-promptIp16_A1_en_5_54_101
speakerIp16_A1_001001003004-promptIp16_A1_en_5_54_104,speakerIp16_A1_001001003004-promptIp16_A1_en_5_54_104
speakerIp16_A1_001001003004-promptIp16_A1_en_6_56_102,speakerIp16_A1_001001003004-promptIp16_A1_en_6_56_102
speakerIp16_A1_001001003004-promptIp16_A1_en_6_56_103,speakerIp16_A1_001001003004-promptIp16_A1_en_6_56_103
speakerIp16_A1_001001003008-promptIp16_A1_en_6_57_103,speakerIp16_A1_001001003008-promptIp16_A1_en_6_57_103
speakerIp16_A1_001001003009-promptIp16_A1_en_5_52_100,speakerIp16_A1_001001003009-promptIp16_A1_en_5_52_100
speakerIp16_A1_001001003009-promptIp16_A1_en_5_52_102,speakerIp16_A1_001001003009-promptIp16_A1_en_5_52_102
speakerIp16_A1_001001003009-promptIp16_A1_en_5_52_103,speakerIp16_A1_001001003009-promptIp16_A1_en_5_52_103
speakerIp16_A1_001001003009-promptIp16_A1_en_5_52_104,speakerIp16_A1_001001003009-promptIp16_A1_en_5_52_104
speakerIp16_A1_001001003009-promptIp16_A1_en_6_56_101,speakerIp16_A1_001001003009-promptIp16_A1_en_6_56_101
speakerIp16_A1_001001003012-promptIp16_A1_en_6_58_100,speakerIp16_A1_001001003012-promptIp16_A1_en_6_58_100
speakerIp16_A1_001001003014-promptIp16_A1_en_5_51_100,speakerIp16_A1_001001003014-promptIp16_A1_en_5_51_100
speakerIp16_A1_001001003014-promptIp16_A1_en_6_57_100,speakerIp16_A1_001001003014-promptIp16_A1_en_6_57_100
speakerIp16_A1_001001003015-promptIp16_A1_en_6_56_104,speakerIp16_A1_001001003015-promptIp16_A1_en_6_56_104
speakerIp16_A1_001001003016-promptIp16_A1_en_5_51_100,speakerIp16_A1_001001003016-promptIp16_A1_en_5_51_100
speakerIp16_A1_001001003017-promptIp16_A1_en_5_53_100,speakerIp16_A1_001001003017-promptIp16_A1_en_5_53_100
speakerIp16_A1_001001003018-promptIp16_A1_en_5_52_103,speakerIp16_A1_001001003018-promptIp16_A1_en_5_52_103
speakerIp16_A1_001001003018-promptIp16_A1_en_6_56_100,speakerIp16_A1_001001003018-promptIp16_A1_en_6_56_100
speakerIp16_A1_001001003019-promptIp16_A1_en_5_51_102,speakerIp16_A1_001001003019-promptIp16_A1_en_5_51_102
speakerIp16_A1_001001003019-promptIp16_A1_en_6_58_100,speakerIp16_A1_001001003019-promptIp16_A1_en_6_58_100
speakerIp16_A1_001001003019-promptIp16_A1_en_6_58_101,speakerIp16_A1_001001003019-promptIp16_A1_en_6_58_101
speakerIp16_A1_001001003021-promptIp16_A1_en_6_56_101,speakerIp16_A1_001001003021-promptIp16_A1_en_6_56_101
speakerIp16_A1_001001003021-promptIp16_A1_en_6_56_104,speakerIp16_A1_001001003021-promptIp16_A1_en_6_56_104
speakerIp16_A1_001002001011-promptIp16_A1_en_5_52_100,speakerIp16_A1_001002001011-promptIp16_A1_en_5_52_100
speakerIp16_A1_001002001011-promptIp16_A1_en_5_52_101,speakerIp16_A1_001002001011-promptIp16_A1_en_5_52_101
speakerIp16_A1_001002001012-promptIp16_A1_en_5_52_100,speakerIp16_A1_001002001012-promptIp16_A1_en_5_52_100
speakerIp16_A1_001002001012-promptIp16_A1_en_5_52_101,speakerIp16_A1_001002001012-promptIp16_A1_en_5_52_101
speakerIp16_A1_001002001013-promptIp16_A1_en_5_51_102,speakerIp16_A1_001002001013-promptIp16_A1_en_5_51_102
speakerIp16_A1_001002001013-promptIp16_A1_en_5_51_104,speakerIp16_A1_001002001013-promptIp16_A1_en_5_51_104
speakerIp16_A1_001002001013-promptIp16_A1_en_6_58_102,speakerIp16_A1_001002001013-promptIp16_A1_en_6_58_102
speakerIp16_A1_001002001014-promptIp16_A1_en_6_57_100,speakerIp16_A1_001002001014-promptIp16_A1_en_6_57_100
speakerIp16_A1_001002001014-promptIp16_A1_en_6_57_102,speakerIp16_A1_001002001014-promptIp16_A1_en_6_57_102
speakerIp16_A1_001002001014-promptIp16_A1_en_6_57_104,speakerIp16_A1_001002001014-promptIp16_A1_en_6_57_104
speakerIp16_A1_001002001016-promptIp16_A1_en_5_53_104,speakerIp16_A1_001002001016-promptIp16_A1_en_5_53_104
speakerIp16_A1_001002001018-promptIp16_A1_en_5_51_104,speakerIp16_A1_001002001018-promptIp16_A1_en_5_51_104
speakerIp16_A1_001002001019-promptIp16_A1_en_5_53_100,speakerIp16_A1_001002001019-promptIp16_A1_en_5_53_100
speakerIp16_A1_001002001019-promptIp16_A1_en_5_53_101,speakerIp16_A1_001002001019-promptIp16_A1_en_5_53_101
speakerIp16_A1_001002001019-promptIp16_A1_en_5_53_102,speakerIp16_A1_001002001019-promptIp16_A1_en_5_53_102
speakerIp16_A1_001002001019-promptIp16_A1_en_5_53_103,speakerIp16_A1_001002001019-promptIp16_A1_en_5_53_103
speakerIp16_A1_001002001019-promptIp16_A1_en_6_57_101,speakerIp16_A1_001002001019-promptIp16_A1_en_6_57_101
speakerIp16_A1_001002001019-promptIp16_A1_en_6_57_102,speakerIp16_A1_001002001019-promptIp16_A1_en_6_57_102
speakerIp16_A1_001002002001-promptIp16_A1_en_5_51_100,speakerIp16_A1_001002002001-promptIp16_A1_en_5_51_100
speakerIp16_A1_001002002001-promptIp16_A1_en_5_51_103,speakerIp16_A1_001002002001-promptIp16_A1_en_5_51_103
speakerIp16_A1_001002002001-promptIp16_A1_en_5_51_104,speakerIp16_A1_001002002001-promptIp16_A1_en_5_51_104
speakerIp16_A1_001002002003-promptIp16_A1_en_5_53_104,speakerIp16_A1_001002002003-promptIp16_A1_en_5_53_104
speakerIp16_A1_001002002005-promptIp16_A1_en_5_54_100,speakerIp16_A1_001002002005-promptIp16_A1_en_5_54_100
speakerIp16_A1_001002002006-promptIp16_A1_en_5_54_101,speakerIp16_A1_001002002006-promptIp16_A1_en_5_54_101
speakerIp16_A1_001002002006-promptIp16_A1_en_5_54_102,speakerIp16_A1_001002002006-promptIp16_A1_en_5_54_102
speakerIp16_A1_001002002006-promptIp16_A1_en_6_58_100,speakerIp16_A1_001002002006-promptIp16_A1_en_6_58_100
speakerIp16_A1_001002002006-promptIp16_A1_en_6_58_101,speakerIp16_A1_001002002006-promptIp16_A1_en_6_58_101
speakerIp16_A1_001002002006-promptIp16_A1_en_6_58_103,speakerIp16_A1_001002002006-promptIp16_A1_en_6_58_103
speakerIp16_A1_001002002008-promptIp16_A1_en_6_58_102,speakerIp16_A1_001002002008-promptIp16_A1_en_6_58_102
speakerIp16_A1_001002002008-promptIp16_A1_en_6_58_104,speakerIp16_A1_001002002008-promptIp16_A1_en_6_58_104
speakerIp16_A1_001002002012-promptIp16_A1_en_5_51_103,speakerIp16_A1_001002002012-promptIp16_A1_en_5_51_103
speakerIp16_A1_001002002014-promptIp16_A1_en_5_53_100,speakerIp16_A1_001002002014-promptIp16_A1_en_5_53_100
speakerIp16_A1_001002002016-promptIp16_A1_en_5_51_103,speakerIp16_A1_001002002016-promptIp16_A1_en_5_51_103
speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_100,speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_100
speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_101,speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_101
speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_102,speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_102
speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_103,speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_103
speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_104,speakerIp16_A1_001003001001-promptIp16_A1_en_5_51_104
speakerIp16_A1_001003001001-promptIp16_A1_en_6_58_100,speakerIp16_A1_001003001001-promptIp16_A1_en_6_58_100
speakerIp16_A1_001003001001-promptIp16_A1_en_6_58_101,speakerIp16_A1_001003001001-promptIp16_A1_en_6_58_101
speakerIp16_A1_001003001002-promptIp16_A1_en_5_52_100,speakerIp16_A1_001003001002-promptIp16_A1_en_5_52_100
speakerIp16_A1_001003001002-promptIp16_A1_en_5_52_101,speakerIp16_A1_001003001002-promptIp16_A1_en_5_52_101
speakerIp16_A1_001003001002-promptIp16_A1_en_5_52_104,speakerIp16_A1_001003001002-promptIp16_A1_en_5_52_104
speakerIp16_A1_001003001003-promptIp16_A1_en_5_51_101,speakerIp16_A1_001003001003-promptIp16_A1_en_5_51_101
speakerIp16_A1_001003001003-promptIp16_A1_en_5_51_102,speakerIp16_A1_001003001003-promptIp16_A1_en_5_51_102
speakerIp16_A1_001003001003-promptIp16_A1_en_5_51_104,speakerIp16_A1_001003001003-promptIp16_A1_en_5_51_104
speakerIp16_A1_001003001007-promptIp16_A1_en_5_53_100,speakerIp16_A1_001003001007-promptIp16_A1_en_5_53_100
speakerIp16_A1_001003001007-promptIp16_A1_en_5_53_101,speakerIp16_A1_001003001007-promptIp16_A1_en_5_53_101
speakerIp16_A1_001003001007-promptIp16_A1_en_5_53_102,speakerIp16_A1_001003001007-promptIp16_A1_en_5_53_102
speakerIp16_A1_001003001007-promptIp16_A1_en_5_53_104,speakerIp16_A1_001003001007-promptIp16_A1_en_5_53_104
speakerIp16_A1_001003001007-promptIp16_A1_en_6_59_101,speakerIp16_A1_001003001007-promptIp16_A1_en_6_59_101
speakerIp16_A1_001003001007-promptIp16_A1_en_6_59_103,speakerIp16_A1_001003001007-promptIp16_A1_en_6_59_103
speakerIp16_A1_001003001008-promptIp16_A1_en_5_54_101,speakerIp16_A1_001003001008-promptIp16_A1_en_5_54_101
speakerIp16_A1_001003001009-promptIp16_A1_en_5_52_100,speakerIp16_A1_001003001009-promptIp16_A1_en_5_52_100
speakerIp16_A1_001003001009-promptIp16_A1_en_5_52_101,speakerIp16_A1_001003001009-promptIp16_A1_en_5_52_101
