wav_filename,wav_filesize,transcript
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004020/myst_004020_2014-02-11_08-41-58_EE_4.1/myst_004020_2014-02-11_08-41-58_EE_4.1_016.wav,247458,it can pick up things but if the steel but if the switch is turned off then it can't pick up things or just
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995523/myst_995523_2010-24-02_00-00-00_ME_1.3/myst_995523_2010-24-02_00-00-00_ME_1.3_022.wav,149548,you please that make that a little bit simpler cause i couldn't understand it
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013018/myst_013018_2013-12-04_13-56-35_EE_1.3/myst_013018_2013-12-04_13-56-35_EE_1.3_021.wav,50222,it doesn't work
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996289/myst_996289_2008-15-12_00-00-00_MS_2.3/myst_996289_2008-15-12_00-00-00_MS_2.3_034.wav,132684,it weighs a lot really a lot
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/986608/myst_986608_2010-09-04_00-00-00_WA_2.3/myst_986608_2010-09-04_00-00-00_WA_2.3_022.wav,12204,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990037/myst_990037_2008-24-04_00-00-00_MS_1.3/myst_990037_2008-24-04_00-00-00_MS_1.3_122.wav,192108,that um they're pretty by t uh huh
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996711/myst_996711_2011-14-01_00-00-00_MS_2.1/myst_996711_2011-14-01_00-00-00_MS_2.1_022.wav,52972,one's big and one is small
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002127/myst_002127_2014-02-27_13-42-40_LS_1.1/myst_002127_2014-02-27_13-42-40_LS_1.1_030.wav,125224,the yellow is turn the yellow is turning into green and darker
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013208/myst_013208_2015-02-10_09-53-27_EE_2.3/myst_013208_2015-02-10_09-53-27_EE_2.3_006.wav,245692,i saw that when i clicked the switch the light bulb glowed
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002305/myst_002305_2015-03-10_12-52-09_LS_1.1/myst_002305_2015-03-10_12-52-09_LS_1.1_037.wav,222560,they're both alive and they're both systems
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007250/myst_007250_2014-10-06_08-00-34_MX_1.3/myst_007250_2014-10-06_08-00-34_MX_1.3_031.wav,67340,bye
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990588/myst_990588_2010-08-04_00-00-00_MS_2.1/myst_990588_2010-08-04_00-00-00_MS_2.1_001.wav,31564,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2014-05-05_13-55-00_LS_2.1/myst_013023_2014-05-05_13-55-00_LS_2.1_033.wav,112764,i don't know i think but i think so
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014015/myst_014015_2014-01-13_13-59-27_MX_2.2/myst_014015_2014-01-13_13-59-27_MX_2.2_012.wav,106642,they both have the same amount of water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004032/myst_004032_2013-11-18_09-23-37_EE_1.1/myst_004032_2013-11-18_09-23-37_EE_1.1_013.wav,145578,the wires are pathway from the d cell battery to the light bulb
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004026/myst_004026_2013-12-02_10-18-43_EE_1.3/myst_004026_2013-12-02_10-18-43_EE_1.3_018.wav,127774,i hope you i hope i never see you again
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004021/myst_004021_2014-01-22_09-05-26_EE_3.1/myst_004021_2014-01-22_09-05-26_EE_3.1_020.wav,163606,attach to the it's sticking to the magnet because it has traces of iron and steel
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997283/myst_997283_2008-15-12_00-00-00_ME_3.1/myst_997283_2008-15-12_00-00-00_ME_3.1_080.wav,12492,s
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997283/myst_997283_2009-15-01_00-00-00_ME_4.1/myst_997283_2009-15-01_00-00-00_ME_4.1_002.wav,28972,hi
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014020/myst_014020_2014-01-09_12-46-13_MX_2.1/myst_014020_2014-01-09_12-46-13_MX_2.1_021.wav,39266,water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995738/myst_995738_2011-10-02_00-00-00_ME_1.4/myst_995738_2011-10-02_00-00-00_ME_1.4_017.wav,164108,the it's always the one of the ne one side of the needle's always pointing to the magnet
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/019007/myst_019007_2014-02-19_11-18-28_MX_2.1/myst_019007_2014-02-19_11-18-28_MX_2.1_018.wav,175018,the left has less
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993739/myst_993739_2011-02-03_00-00-00_VB_3.3/myst_993739_2011-02-03_00-00-00_VB_3.3_023.wav,64492,good bye thank you
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/998663/myst_998663_2010-14-09_00-00-00_MS_1.2/myst_998663_2010-14-09_00-00-00_MS_1.2_025.wav,132556,so you know you have so you know that you have the right answer
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007255/myst_007255_2014-09-25_08-24-51_MX_1.1/myst_007255_2014-09-25_08-24-51_MX_1.1_020.wav,65482,ah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007204/myst_007204_2014-10-13_08-08-32_MX_2.1/myst_007204_2014-10-13_08-08-32_MX_2.1_013.wav,73706,too much water aren't not found
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007094/myst_007094_2014-04-02_12-48-47_EE_2.1/myst_007094_2014-04-02_12-48-47_EE_2.1_014.wav,169222,it has to flow through through the wires completely and if you get stuck or
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013027/myst_013027_2013-12-04_13-55-53_EE_1.1/myst_013027_2013-12-04_13-55-53_EE_1.1_004.wav,379860,um i don't well well maybe it's about electricity
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002026/myst_002026_2014-04-04_09-23-27_LS_2.3/myst_002026_2014-04-04_09-23-27_LS_2.3_005.wav,116540,um well it kind of has to do with like
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013062/myst_013062_2013-11-20_10-00-20_EE_1.2/myst_013062_2013-11-20_10-00-20_EE_1.2_009.wav,228418,when the switch is closed the motor starts spinning that activates the flag
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007094/myst_007094_2014-04-28_07-53-40_EE_3.1/myst_007094_2014-04-28_07-53-40_EE_3.1_015.wav,50500,i don't know
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013020/myst_013020_2013-12-11_13-30-47_EE_2.1/myst_013020_2013-12-11_13-30-47_EE_2.1_017.wav,431118,um if we add more light bulbs then the there wouldn't be enough electricity so we need probably two d cell batteries for the staff and so we need just need two
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012031/myst_012031_2013-11-14_09-41-10_MX_1.2/myst_012031_2013-11-14_09-41-10_MX_1.2_006.wav,39888,i don't know
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995510/myst_995510_2010-23-02_00-00-00_ME_1.2/myst_995510_2010-23-02_00-00-00_ME_1.2_028.wav,457196,nail picked up the nail picked up the paper clip but then it lost its magnetism and then and then the magnet came back to give it more magnetism and it could pick up the paper clip again
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007096/myst_007096_2014-03-18_09-09-35_EE_2.2/myst_007096_2014-03-18_09-09-35_EE_2.2_020.wav,63302,i don't know
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997001/myst_997001_2008-31-01_00-00-00_ME_5.1/myst_997001_2008-31-01_00-00-00_ME_5.1_091.wav,114540,then the electricity is broken a circuit
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/986609/myst_986609_2010-12-04_00-00-00_WA_2.3/myst_986609_2010-12-04_00-00-00_WA_2.3_027.wav,178060,it is about if it's cold or warm
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995531/myst_995531_2010-24-02_00-00-00_ME_1.3/myst_995531_2010-24-02_00-00-00_ME_1.3_006.wav,279852,the magnets broke apart after nineteen washers went in the other cup
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007088/myst_007088_2014-04-24_09-54-44_EE_4.1/myst_007088_2014-04-24_09-54-44_EE_4.1_026.wav,58390,i don't know
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007252/myst_007252_2014-10-06_07-58-55_MX_1.3/myst_007252_2014-10-06_07-58-55_MX_1.3_017.wav,401352,because the um the rocks will the both rocks will catch on to the filters so you've little rocks and big rocks
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996431/myst_996431_2009-02-09_00-00-00_VB_1.1/myst_996431_2009-02-09_00-00-00_VB_1.1_008.wav,72492,it swings back and forth
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007205/myst_007205_2014-09-26_11-25-25_MX_1.2/myst_007205_2014-09-26_11-25-25_MX_1.2_032.wav,124538,except the gravel is separated from the water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002116/myst_002116_2014-04-30_11-52-58_LS_4.2/myst_002116_2014-04-30_11-52-58_LS_4.2_013.wav,81412,by the patterns on it
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005025/myst_005025_2014-02-05_09-17-14_MX_2.1/myst_005025_2014-02-05_09-17-14_MX_2.1_001.wav,98044,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990350/myst_990350_2009-02-04_00-00-00_MS_1.2/myst_990350_2009-02-04_00-00-00_MS_1.2_050.wav,281868,estimates are all about looking at the thing and estimating how long it is
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012028/myst_012028_2014-02-10_10-00-44_SRL_1.1/myst_012028_2014-02-10_10-00-44_SRL_1.1_027.wav,82890,bye bye bye bye bye bye
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002109/myst_002109_2014-03-04_09-23-46_LS_1.3/myst_002109_2014-03-04_09-23-46_LS_1.3_029.wav,477762,it means to be a carnivore that you only eat so like a lion eat can eat a polar bear and it's meat and the polar bear can eat a lion and meat and the meat can't eat anything
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996702/myst_996702_2011-28-01_00-00-00_MS_4.2/myst_996702_2011-28-01_00-00-00_MS_4.2_018.wav,141868,le x's or dots or things like that
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002119/myst_002119_2014-02-28_09-38-07_LS_1.1/myst_002119_2014-02-28_09-38-07_LS_1.1_009.wav,391684,well there's the wheels which help it move a lot and there's like i can't i don't know what it's called but yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995741/myst_995741_2011-16-02_00-00-00_ME_2.2/myst_995741_2011-16-02_00-00-00_ME_2.2_018.wav,182188,oh um s now um
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990629/myst_990629_2010-07-04_00-00-00_MS_1.3/myst_990629_2010-07-04_00-00-00_MS_1.3_015.wav,326924,um measuring my l length was kinda different than measuring height cause it was much shorter
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007233/myst_007233_2014-09-24_08-14-16_MX_1.1/myst_007233_2014-09-24_08-14-16_MX_1.1_028.wav,308820,that the solution cannot be separated because it's already just the grape juice is already dissolved into the water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018214/myst_018214_2015-04-02_08-47-09_MX_2.1/myst_018214_2015-04-02_08-47-09_MX_2.1_014.wav,114014,i'm about to fall asleep
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997244/myst_997244_2008-11-12_00-00-00_ME_2.3/myst_997244_2008-11-12_00-00-00_ME_2.3_033.wav,56748,turn the battery around
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995311/myst_995311_2009-18-02_00-00-00_ME_1.1/myst_995311_2009-18-02_00-00-00_ME_1.1_025.wav,25516,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990030/myst_990030_2008-05-05_00-00-00_MS_2.3/myst_990030_2008-05-05_00-00-00_MS_2.3_102.wav,29484,a thousand
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007231/myst_007231_2015-02-23_10-46-36_LS_1.1/myst_007231_2015-02-23_10-46-36_LS_1.1_005.wav,273778,it's in many parts so it's like a human body but with no engine or anything the engine is like the heart
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990038/myst_990038_2008-08-05_00-00-00_MS_3.1/myst_990038_2008-08-05_00-00-00_MS_3.1_051.wav,349580,and then i i will use one of these little cupish things and then i'll dump that into like a water bottle and see how much i i get up to
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996220/myst_996220_2008-13-11_00-00-00_MS_1.1/myst_996220_2008-13-11_00-00-00_MS_1.1_092.wav,56524,yeah probably
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013029/myst_013029_2014-05-28_10-51-17_LS_4.1/myst_013029_2014-05-28_10-51-17_LS_4.1_009.wav,93238,it makes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022212/myst_022212_2015-01-22_11-27-28_LS_3.4/myst_022212_2015-01-22_11-27-28_LS_3.4_028.wav,385208,i already told you but it exchange gasses to the blood to bring to the cells for nutrients also you have to breathe to stay alive
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005028/myst_005028_2014-02-24_09-46-13_MX_4.1/myst_005028_2014-02-24_09-46-13_MX_4.1_009.wav,37174,the product
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012023/myst_012023_2013-12-20_09-11-09_MX_4.1/myst_012023_2013-12-20_09-11-09_MX_4.1_007.wav,46036,reactants
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996430/myst_996430_2009-23-09_00-00-00_VB_2.3/myst_996430_2009-23-09_00-00-00_VB_2.3_013.wav,148844,variables and then we graphed about them
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018214/myst_018214_2014-10-15_14-38-13_LS_2.1/myst_018214_2014-10-15_14-38-13_LS_2.1_002.wav,189312,we've been studying about the human digestive system the human digestive system
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002030/myst_002030_2014-03-11_12-53-38_LS_2.3/myst_002030_2014-03-11_12-53-38_LS_2.3_002.wav,120306,those look like molecules which are living
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990589/myst_990589_2010-15-04_00-00-00_MS_3.3/myst_990589_2010-15-04_00-00-00_MS_3.3_039.wav,54828,what are you talking about
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002281/myst_002281_2015-03-13_08-21-28_LS_1.3/myst_002281_2015-03-13_08-21-28_LS_1.3_004.wav,184044,a producer is they make their own food
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990069/myst_990069_2008-05-05_00-00-00_MS_2.3/myst_990069_2008-05-05_00-00-00_MS_2.3_086.wav,29548,one thousand
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013052/myst_013052_2013-11-15_14-11-08_EE_1.1/myst_013052_2013-11-15_14-11-08_EE_1.1_001.wav,79044,i am so good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993755/myst_993755_2011-02-03_00-00-00_VB_3.3/myst_993755_2011-02-03_00-00-00_VB_3.3_022.wav,45452,thank you goodbye
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990036/myst_990036_2008-24-04_00-00-00_MS_1.3/myst_990036_2008-24-04_00-00-00_MS_1.3_008.wav,23532,yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012011/myst_012011_2013-12-06_09-38-52_MX_2.4/myst_012011_2013-12-06_09-38-52_MX_2.4_015.wav,425208,the less the one with sixty grams of salt went on the bottom and the one with sixteen went on top and they collided because the one the one that's more concentrated wanted to sink down to the bottom
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014012/myst_014012_2013-12-17_13-00-31_MX_1.2/myst_014012_2013-12-17_13-00-31_MX_1.2_019.wav,260184,the animation showed that when you add more grams that it becomes heavier
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013018/myst_013018_2014-04-24_14-06-31_LS_2.1/myst_013018_2014-04-24_14-06-31_LS_2.1_005.wav,185386,it is a wait wait hold on
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996411/myst_996411_2009-07-10_00-00-00_VB_4.2/myst_996411_2009-07-10_00-00-00_VB_4.2_023.wav,229452,some are made of different materials that are heavier than others so that may affect the distance of the flight
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012032/myst_012032_2014-04-17_13-02-48_SRL_3.4/myst_012032_2014-04-17_13-02-48_SRL_3.4_029.wav,38330,because it didn't work
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995312/myst_995312_2009-08-04_00-00-00_ME_3.3/myst_995312_2009-08-04_00-00-00_ME_3.3_040.wav,65356,it makes them light
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997682/myst_997682_2011-24-02_00-00-00_ME_4.2/myst_997682_2011-24-02_00-00-00_ME_4.2_014.wav,27244,add more
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004017/myst_004017_2013-11-19_09-50-11_EE_1.2/myst_004017_2013-11-19_09-50-11_EE_1.2_005.wav,187038,there's a power moving through the wires and in the
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018214/myst_018214_2014-09-30_09-02-16_LS_1.1/myst_018214_2014-09-30_09-02-16_LS_1.1_003.wav,36552,everything
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005027/myst_005027_2014-01-30_09-53-14_MX_1.2/myst_005027_2014-01-30_09-53-14_MX_1.2_015.wav,170092,if you do the water plus powder it will equal nothing
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014033/myst_014033_2014-01-15_12-46-05_MX_2.1/myst_014033_2014-01-15_12-46-05_MX_2.1_012.wav,44044,it's more dilute
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997247/myst_997247_2008-04-12_00-00-00_ME_2.1/myst_997247_2008-04-12_00-00-00_ME_2.1_060.wav,142124,um it would stop and the light would go off
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002030/myst_002030_2014-03-11_12-53-38_LS_2.3/myst_002030_2014-03-11_12-53-38_LS_2.3_004.wav,242278,that cells are sometimes live and we're talking about living organisms
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022201/myst_022201_2014-12-01_11-17-24_LS_1.3/myst_022201_2014-12-01_11-17-24_LS_1.3_022.wav,87236,a herbivore only eats plants
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990046/myst_990046_2008-02-05_00-00-00_MS_2.2/myst_990046_2008-02-05_00-00-00_MS_2.2_038.wav,106956,um about twelve yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002126/myst_002126_2014-05-01_08-01-11_LS_4.2/myst_002126_2014-05-01_08-01-11_LS_4.2_029.wav,244624,i already told you i told you whatever i can i don't know anything else i don't know what you're talking about i don't understand this
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012001/myst_012001_2013-12-04_08-46-04_MX_2.4/myst_012001_2013-12-04_08-46-04_MX_2.4_003.wav,397534,a penny um has a lot more mass than the cork so it sinks and the cork doesn't have a lot of mass so it stays up and it's made of wood so it has a lot of air bubbles
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002105/myst_002105_2014-03-21_08-10-38_LS_2.3/myst_002105_2014-03-21_08-10-38_LS_2.3_030.wav,188458,it likes and stuff from the plant
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012023/myst_012023_2014-03-11_10-59-18_SRL_3.2/myst_012023_2014-03-11_10-59-18_SRL_3.2_001.wav,192044,good your hair is looking beautiful today and how are you
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/017092/myst_017092_2014-05-21_07-55-25_EE_4.2/myst_017092_2014-05-21_07-55-25_EE_4.2_016.wav,159424,you could add more and more and more and more of everything except the washers
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007233/myst_007233_2015-03-30_10-21-35_LS_3.1/myst_007233_2015-03-30_10-21-35_LS_3.1_003.wav,400978,they're a pennant leaf a palmate leaf and a uhm parallel leaf
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014020/myst_014020_2013-12-12_12-52-58_MX_1.1/myst_014020_2013-12-12_12-52-58_MX_1.1_023.wav,41466,a solution
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018214/myst_018214_2015-04-02_08-47-09_MX_2.1/myst_018214_2015-04-02_08-47-09_MX_2.1_001.wav,173476,i'm bored i don't want to do this today
